ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
14	99999943	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2
25	99999942	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
37	549	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
37	7264	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
49	7058	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
74	7379	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
94	99999943	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
100	453	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
114	253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
121	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	151	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	224	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	303	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	508	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	1669	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	2303	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	3375	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	6762	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6849	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	6948	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	99999915	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
139	99999940	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	99999943	1	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	3
141	519	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
141	3374	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
141	6849	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
144	99999916	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
144	99999943	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
146	150	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	6922	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
146	99999943	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
149	1759	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
149	4634	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	5666	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6811	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
150	139	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	253	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	1041	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	2857	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	3189	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	6547	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999901	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
151	99999902	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	2
151	99999913	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999923	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
151	99999943	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	139	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	224	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	314	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	5330	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6926	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	7286	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999943	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
154	2038	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	151	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	253	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	4257	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6849	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
159	149	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
159	192	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
163	99999902	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
167	99999902	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
168	5516	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	1757	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
180	7359	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
185	174	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	99999943	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
190	4139	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
190	99999901	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
192	99999943	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
200	99999936	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
208	141	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
213	99999942	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
214	99999902	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	453	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	7279	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	7294	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	7338	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	69	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	224	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	2509	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	3359	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	5008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
223	6553	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999933	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	99999940	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999943	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	139	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	157	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	223	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2
224	374	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	521	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
