ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
151	99999909	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	99999941	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2
151	99999942	0	1	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	4
152	139	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	157	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	521	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	793	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	899	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	969	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	2009	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	2532	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3817	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	5008	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	6491	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	6531	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	6754	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	7301	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	99999914	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999939	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	99999941	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
152	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
153	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	6561	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999909	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999942	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
157	185	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	466	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	1041	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
157	1764	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2521	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	4478	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
157	6515	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	6711	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	6723	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6809	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2
157	6948	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6955	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7335	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999912	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999924	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999941	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2
160	6723	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
162	149	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
170	87	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
172	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	151	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
174	230	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	6809	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
175	7253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
179	2521	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
182	252	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
183	1757	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
183	4787	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
185	5002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
185	6948	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
186	2173	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	253	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
187	5445	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	86	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	170	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	99999942	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
193	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
196	99999942	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
209	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
213	139	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
214	223	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	2387	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999938	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
218	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	149	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	225	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	661	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	1697	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	1746	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
223	2284	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6529	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6787	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6878	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	150	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	152	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	188	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	252	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	677	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	740	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	1819	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	1848	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2040	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2379	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2922	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4257	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4595	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	5512	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	5666	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6126	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6333	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6523	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6754	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6762	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6875	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6975	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7278	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	7393	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999909	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999933	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	99999941	0	2	0	0	0	4	0	1	2	0	0	0	2	3	0	0	0	0	7
224	99999942	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
225	4611	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	6787	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	99999933	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
229	2916	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
229	5864	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
229	99999904	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	188	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	608	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	4627	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
230	99999943	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
236	2540	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
252	453	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
252	5467	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	157	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	229	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	230	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	254	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	531	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	667	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	871	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	1762	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	2174	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2342	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	2855	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	2856	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2914	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
253	2915	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	4303	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	5326	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	5926	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6336	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	6811	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7365	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999941	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	99999942	0	1	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	3
254	519	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999922	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999942	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
255	6708	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
257	3126	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
257	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
258	446	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
258	99999939	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
259	3008	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
259	6514	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
265	7372	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
265	99999934	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
274	6925	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
280	456	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
287	2532	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
289	99999934	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
299	606	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
299	2037	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
299	5518	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
308	99999919	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999942	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
318	2173	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
331	453	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
365	6377	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
394	6379	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
395	918	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
396	215	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
396	4973	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
404	99999942	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
406	99999942	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
408	783	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
410	453	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6711	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
420	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
421	2920	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	723	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	2910	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
422	7291	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
425	451	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
446	422	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
451	2284	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
451	3261	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
451	6767	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
451	99999937	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
451	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
452	710	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	55	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	451	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	605	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
453	714	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	2531	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	2856	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	3122	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	5358	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
453	6711	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
453	7331	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
454	2920	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	2985	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	6327	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
456	6640	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	6951	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	7362	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	99999905	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
456	99999915	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	99999942	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
466	7052	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
467	2530	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
496	7031	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
498	3181	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
505	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
505	99999941	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
508	99999904	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
508	99999942	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
510	606	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
510	4055	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
511	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
511	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
512	6708	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
516	99999942	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2
519	456	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	99999942	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
521	223	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
521	253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	456	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
521	547	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	560	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	871	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
521	3281	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	3427	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999942	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2
522	863	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	99999909	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
535	99999909	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
537	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
539	5535	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
543	150	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
549	6538	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
549	6955	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
555	184	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	1404	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
564	253	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
567	2060	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
