ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
49	7207	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
49	7249	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	99999936	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
54	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
55	6948	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
63	6711	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
66	1762	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
92	521	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
109	187	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
114	157	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
133	2967	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
138	224	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
138	1041	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	49	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	2478	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	2532	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6640	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6809	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7354	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999905	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
139	99999923	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	99999938	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	6564	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
141	6812	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
146	99999905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	99999922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6914	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999903	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
149	99999905	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
151	5001	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6560	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	7249	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999908	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	99999932	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	139	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	151	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	2284	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6706	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999934	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999937	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	7280	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	606	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	1044	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	3273	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	4303	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6809	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999923	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
176	1029	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	171	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	99999931	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
197	2173	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
209	2521	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
213	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	6531	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
215	99999907	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
217	7359	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
217	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	99999917	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
221	2174	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	4710	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	5381	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
223	99999910	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999911	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999924	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	471	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1759	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4478	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	7160	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7291	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7354	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999905	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999910	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999917	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999920	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
