ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
2	6711	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
14	2391	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
22	6903	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
25	4557	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
25	6955	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
25	99999913	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
31	7302	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
49	6741	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
49	7253	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
69	4725	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
73	99999942	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
74	6986	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
76	2379	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
82	6948	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
87	5000	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
92	6332	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
115	7241	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
136	7253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	139	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
139	157	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	510	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2284	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2353	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	3539	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	3545	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6379	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	6954	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7075	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	7253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
143	5357	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	539	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999943	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	152	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	593	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2104	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2972	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
