ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
7	6380	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
14	3530	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
27	5353	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
27	6809	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
37	5307	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
48	99999936	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	224	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
49	6838	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	7026	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
49	7036	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	99999923	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2
54	539	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
55	172	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
55	6946	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
55	99999935	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
64	99999919	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
74	6809	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
82	6558	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
83	5000	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
84	253	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
86	677	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
87	99999922	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
92	151	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
114	6546	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
131	82	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
138	5360	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
139	141	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	145	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	229	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	521	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	606	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	1838	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2540	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	2920	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	3105	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	3915	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	6948	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7241	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	7318	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999901	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	99999931	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
141	260	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
141	1170	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	2341	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	99999905	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
145	178	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
145	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	5535	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
149	141	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	2353	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	5502	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	139	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	188	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	215	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	224	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
151	454	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	658	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	787	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	2897	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999939	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
152	149	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	224	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	420	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	1508	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6380	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6787	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999920	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999923	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	55	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	149	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	215	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	223	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	503	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	523	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	533	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	1431	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2920	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	5332	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	5535	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	5764	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
157	6506	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6717	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7303	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
163	99999913	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
167	7291	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
172	195	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
172	99999935	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
184	6873	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	49	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	606	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
188	2078	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
188	6952	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	99999908	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	6809	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	7291	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	99999938	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	2967	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
216	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	217	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	292	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
223	661	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	1370	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
223	2341	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	27	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	157	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	163	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	288	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	456	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	519	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	669	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	984	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
