ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
183	6174	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
185	3993	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
190	3818	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
192	3732	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
195	149	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
195	99999913	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
196	5329	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
196	7372	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
197	99999934	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
198	698	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
198	3423	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
198	5006	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
200	6327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
208	677	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
208	4421	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
215	253	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	2039	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	3225	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	4603	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
215	6529	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	99999916	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
216	521	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
216	6551	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
216	6557	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
217	6933	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	934	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
218	5552	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
218	6547	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
218	7400	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	99999933	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	215	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	1719	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6327	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6787	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	6948	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	136	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	227	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	453	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
224	815	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	979	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1669	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	1862	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2284	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2352	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2353	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	2527	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2920	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2985	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	3079	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	3137	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	3374	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	4620	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	5300	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6371	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6538	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6754	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6787	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6792	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6795	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6808	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	6809	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6955	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	6956	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7340	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7366	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999917	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2
224	99999921	0	2	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4
224	99999923	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	99999934	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999940	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
225	215	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
225	2886	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
225	99999916	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
225	99999932	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
226	7281	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
227	450	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	4478	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
227	6955	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
227	99999934	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	99999940	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
230	2917	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
230	3915	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	6481	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	6855	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
232	99999916	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	76	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
253	139	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	253	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
253	574	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	875	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	1049	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	1675	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2173	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	2603	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	2658	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2967	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	3
253	3284	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	3376	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	3840	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
253	4536	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	5505	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	5789	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6819	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999921	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999940	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
254	2701	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	5903	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
254	7342	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
255	2967	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
255	6547	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
257	6529	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	5502	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	7103	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
274	5535	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
279	7251	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
279	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
280	2886	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
280	4421	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
281	6564	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
295	99999940	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
299	7287	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
303	7265	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
308	979	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	2662	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	4604	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
308	4634	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	7253	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
308	7399	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
308	99999932	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999940	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
309	682	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
312	6325	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
314	185	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
329	6525	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
332	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
343	6185	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
344	6986	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
368	7264	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
387	7270	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
394	979	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
396	1763	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
403	6952	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
405	7270	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
409	6948	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
411	99999919	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
412	4306	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	934	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
420	3422	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6228	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6523	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
422	6518	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
422	6820	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	99999916	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
422	99999917	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
425	99999913	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
436	3194	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
438	7086	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
451	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
453	308	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	714	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	2985	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	5500	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	6527	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
453	6553	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	6787	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
453	7238	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	99999902	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
454	253	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
454	4137	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
454	6809	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
454	6948	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
456	531	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	1819	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	6711	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
456	7241	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
467	7262	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
469	99999934	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
472	5020	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
472	6754	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
484	6538	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
486	1746	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
498	224	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
498	2480	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
503	3031	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
503	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
508	1053	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
509	2861	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
509	6379	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
510	4135	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
510	4257	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
514	7264	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
517	5009	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
518	6531	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
519	6327	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
520	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
521	1762	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
521	3140	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
521	4135	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
521	7291	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999934	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
522	606	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
522	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	99999943	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
531	6819	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
531	7240	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
533	3955	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
536	31	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
537	2471	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
538	453	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
538	2965	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
543	6538	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
547	531	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
547	6787	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
555	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
558	99999923	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
566	99999943	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
572	6491	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
572	99999917	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
586	99999921	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
590	640	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
