ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
2	6811	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14	99999932	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
25	6731	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
31	99999915	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
49	2984	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
49	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	99999920	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
53	99999937	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
55	3988	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
64	404	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
73	7251	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
73	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
76	4772	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
88	215	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
100	99999904	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
117	99999906	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
121	99999933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
126	200	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
130	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
137	99999915	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	157	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	1041	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6554	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6562	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6862	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
139	6948	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7253	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
139	7325	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7331	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999924	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
141	99999943	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	151	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
146	6198	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6373	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	6529	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6553	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	7331	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
149	99999916	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999943	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	139	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	224	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	230	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	253	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
151	1450	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2387	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2480	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
151	2886	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	3006	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
151	6546	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6553	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	6564	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7120	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	7253	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999910	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999916	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	99999924	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
151	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	1819	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	2911	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3131	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
152	3401	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6919	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	99999917	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
152	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
156	5605	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	6890	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
157	2910	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
157	6517	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	7340	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999919	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
167	922	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
167	6498	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
171	99999931	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
176	6777	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
178	6862	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	73	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	7365	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
189	99999933	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
193	2173	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	6564	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
198	6557	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
200	7336	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
209	99999923	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
213	99999917	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
213	99999933	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
213	99999937	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	6862	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
217	7330	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6555	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1041	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1666	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2040	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2433	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	3002	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	4570	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4771	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6481	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6550	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	6555	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6862	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
224	6948	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7025	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7270	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7291	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7338	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7339	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	99999914	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
