ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
253	6550	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	6553	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	7250	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	7313	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	7365	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999933	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
253	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999942	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
257	1671	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
258	6550	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
258	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	99999917	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
282	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
303	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
308	979	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	4178	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
308	99999932	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999941	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
308	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
334	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
344	4634	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
362	99999942	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
367	7359	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
367	99999923	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
369	99999934	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
374	99999935	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
390	3008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
395	99999942	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
405	2875	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
405	7227	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
405	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
409	99999942	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
410	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	5535	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	7264	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	99999923	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
421	6564	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
422	99999921	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
427	3374	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
427	99999942	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2
437	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
438	99999917	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
446	5359	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
451	6529	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
451	6557	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
451	99999918	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
451	99999942	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
452	2284	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
452	3040	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
452	3279	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	139	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	2532	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	99999942	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
454	4570	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
456	737	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
456	6553	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
463	6554	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
463	7030	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
479	99999942	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
484	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
495	224	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
504	2859	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
504	7331	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
505	99999942	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
510	6754	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
512	514	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
512	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
514	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
516	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
517	2060	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
517	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
517	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	7253	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
519	99999905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	1762	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999920	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	99999921	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
522	1449	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	1666	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
