ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
139	508	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	918	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
139	1374	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2167	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	2341	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2854	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	2917	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
139	2977	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2
139	3955	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	4787	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	4793	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	5362	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	5946	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
139	6083	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
139	6491	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5
139	6528	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6812	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6952	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7086	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7253	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
139	7282	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7299	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7304	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	99999923	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
139	99999924	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999942	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2
141	253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	2549	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	7054	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
144	99999919	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
145	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	580	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
146	1359	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	99999923	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
147	7303	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	77	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	139	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	1684	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	1719	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	4557	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	99999924	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
150	6377	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
150	7026	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
150	99999913	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	223	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	310	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	315	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	452	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	456	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3
151	883	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	1697	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	1762	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	2284	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	2777	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2910	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
151	2987	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	3183	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	4476	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	5666	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
151	5828	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
151	6486	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	6538	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	6554	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
151	6795	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6811	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6849	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
151	6926	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	7253	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2
151	7291	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	7373	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	7399	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	99999902	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999941	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999942	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
152	224	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	253	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	710	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	2414	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	5334	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	5367	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	5518	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6349	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	6373	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6626	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	6809	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6879	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
152	6926	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	6948	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	7271	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	7304	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	7379	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
156	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	456	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	5140	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
156	6754	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
156	7271	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
156	7279	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
157	54	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	156	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	157	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	453	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
157	2858	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	3276	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
157	3376	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	3595	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	3840	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	3955	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
157	4591	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	4623	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	5528	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6147	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6762	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6811	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6952	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	6955	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	7034	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7249	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999941	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3
158	99999933	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
162	3915	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
162	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
163	4170	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
164	6490	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
164	7271	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
171	2479	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
173	6564	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
177	14	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
178	6481	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
186	6491	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
187	682	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
187	4367	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
188	4304	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	7247	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	7264	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
189	7106	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
189	99999933	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
190	1232	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
190	6711	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
194	6547	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
196	2284	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
196	7373	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
197	7058	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
198	6327	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
198	7250	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
200	188	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
200	99999942	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
204	7378	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
204	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
204	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
212	422	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
213	7025	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
213	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
213	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	783	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
215	2479	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
215	6793	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
215	6948	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
215	6955	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
215	99999942	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2
218	99999917	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	230	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	4557	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	5008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
223	6500	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
223	6555	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6762	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	6948	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
223	6955	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
223	7037	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	7304	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	7338	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
223	7365	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
223	7378	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
223	99999923	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
223	99999941	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	2
224	177	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	253	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
224	407	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	521	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	626	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	710	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2
224	929	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	989	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1816	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	2379	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2
224	2856	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	2882	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2972	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
224	2981	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2989	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	3100	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	3284	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	3373	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	3990	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	4301	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	4303	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	4393	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4414	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4589	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	5511	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
224	5950	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6305	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6379	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
224	6499	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6506	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
224	6553	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6555	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
224	6564	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6711	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
224	6762	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6767	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2
224	6862	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6872	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6925	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2
224	6926	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6948	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	6955	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	7066	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	7089	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
224	7216	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	7359	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	7365	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
224	7372	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2
224	7400	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999919	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
224	99999921	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999923	0	2	0	0	0	2	0	2	3	0	0	0	2	1	0	0	0	0	6
224	99999942	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	3
225	6563	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
225	6786	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
225	99999942	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
226	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	6307	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
227	99999923	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
228	99999924	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
229	456	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
229	7271	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
229	99999942	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
230	224	0	2	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	3
230	594	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	2614	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
230	3286	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	5666	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	6185	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
230	6809	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	7241	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999919	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2
230	99999923	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
231	152	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
235	7305	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
251	7075	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
252	1819	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
252	2911	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	149	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	152	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	382	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	495	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	783	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	913	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	1161	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	1416	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	1719	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	1845	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2540	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	2885	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2922	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	2977	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	3373	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	3838	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	3990	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2
253	4591	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
253	4787	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	5007	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	5316	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	5345	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	5494	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	5783	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	5815	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	5906	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6327	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6339	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	6373	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6523	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6529	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6538	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6762	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6812	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6842	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
