ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
139	521	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	1766	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	1814	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2284	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
139	4570	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
139	4972	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
139	6083	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6336	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6379	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
139	6564	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	6811	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7346	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999911	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	99999915	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
139	99999916	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	99999917	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999918	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2
139	99999919	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999931	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
139	99999932	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
139	99999933	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	3
139	99999934	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	99999935	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999940	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	99999943	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	2341	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
141	99999940	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
144	6754	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
145	151	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
145	978	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	224	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
146	2857	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
146	4604	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	99999933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
147	99999918	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	94	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	139	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	5330	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6206	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
149	6333	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
149	7253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	99999916	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	99999933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
150	99999931	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	99999935	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	84	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	141	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	146	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	157	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	453	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	520	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	1029	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	2353	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	4634	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	4787	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	5929	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6380	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	6555	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6811	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999931	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999940	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	52	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
152	224	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
152	257	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	1834	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
152	3137	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
152	3728	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3915	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6564	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6767	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	7264	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	7285	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	99999913	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
152	99999918	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999919	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999923	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999934	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2
156	149	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	190	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	453	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	6809	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
156	6933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	92	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	138	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	149	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	253	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
157	578	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	979	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	2472	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6554	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6791	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6948	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
157	7340	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999917	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999918	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2
157	99999923	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999940	2	2	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5
157	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
158	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
162	141	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	1000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
164	5945	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	6555	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
164	99999918	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	99999931	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
166	99999924	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
166	99999933	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
167	99999935	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
171	783	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
172	146	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
173	6564	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
174	531	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	3079	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
175	7179	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
176	7307	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
177	6549	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
177	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
180	151	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
180	99999913	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
181	7379	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
182	5351	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
183	99999915	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
184	99999910	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
185	6741	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
186	7359	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
186	99999943	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	605	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	6751	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	99999935	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
187	99999940	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	2541	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
188	6809	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
190	149	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
190	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
190	669	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
190	4972	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
190	7377	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
190	99999936	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
192	172	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
195	783	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
196	563	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
208	3539	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
213	190	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
213	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
214	7354	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
215	151	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999933	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
217	6304	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
217	6513	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	99999934	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	4135	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	5518	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6838	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	6947	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
223	6948	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
223	6996	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999913	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	99999923	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
223	99999936	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	99999940	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	157	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	223	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	227	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	238	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	521	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	683	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	1041	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1416	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1772	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1814	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2296	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2379	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2383	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2916	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	3021	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	3541	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	4134	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	4972	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	5138	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	5353	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	5398	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6334	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	6348	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6377	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6403	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
224	6515	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6518	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	6529	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6872	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6955	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7043	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7143	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7245	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7276	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	7279	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	7310	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999911	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999915	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
224	99999916	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999917	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2
224	99999918	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	99999931	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	99999932	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999935	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999936	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999943	0	1	0	0	1	0	0	2	1	0	0	0	1	2	0	0	0	0	4
227	500	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	6896	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
228	5313	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
229	6515	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
229	99999931	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	152	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	593	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
230	2509	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	4536	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	6397	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	7336	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
234	196	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
238	7086	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
240	3955	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
243	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
245	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
252	139	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	156	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	198	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	206	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	254	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	452	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	505	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	560	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	572	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	628	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	902	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	1940	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2060	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2421	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2985	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	4972	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	5528	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6490	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
253	6491	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6503	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6528	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6548	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6762	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6787	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6947	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7037	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	7041	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	7071	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7241	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999915	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999916	1	1	1	0	2	0	0	0	0	1	0	0	2	2	0	0	0	0	5
253	99999918	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
253	99999919	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	99999933	1	2	1	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	5
253	99999934	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
253	99999935	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999936	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
253	99999940	0	1	2	0	0	1	0	1	0	1	0	1	1	2	0	0	0	0	5
253	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
254	87	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
254	369	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999921	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
254	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
254	99999940	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2
